Timestamp;Accel_x;Accel_y;Accel_z;Gyro_x;Gyro_y;Gyro_z;Light;Magnetic_x;Magnetic_y;Magnetic_z;Proximity;Latitude;Longitude;Elevation;Speed
20211011_191815.5;-0.516;-0.412;9.631;0.024;0.012;-0.001;11.9;-22.219;7.556;-52.575;5.0;-32.94265;-60.64590;37.1;26.6
20211011_191816.0;0.111;-0.736;9.284;0.025;0.013;-0.004;9.6;-20.363;7.838;-52.163;5.0;-32.94265;-60.64590;37.1;26.6
20211011_191816.5;1.110;-1.234;8.826;0.005;0.007;-0.008;7.3;-20.306;5.475;-53.231;5.0;-32.94272;-60.64591;38.1;28.4
20211011_191817.0;0.169;-0.566;10.124;0.009;-0.084;-0.025;6.6;-18.731;5.756;-52.500;5.0;-32.94280;-60.64593;38.4;28.5
20211011_191817.5;0.569;-0.475;9.813;0.029;-0.033;-0.001;6.6;-19.200;7.031;-54.825;5.0;-32.94280;-60.64593;38.4;28.5
20211011_191818.0;0.085;-1.641;10.237;0.017;0.047;-0.006;6.0;-15.169;6.956;-51.038;5.0;-32.94286;-60.64596;39.9;28.6
20211011_191818.5;0.171;-0.223;9.161;-0.007;0.023;0.007;4.6;-18.338;7.181;-51.900;5.0;-32.94286;-60.64596;39.9;28.6
20211011_191819.0;0.612;-0.839;10.316;-0.008;0.028;0.025;3.6;-21.000;4.688;-54.469;5.0;-32.94295;-60.64598;39.8;29.6
20211011_191819.5;0.706;-0.561;10.651;0.006;-0.033;0.010;3.3;-21.356;7.069;-53.681;5.0;-32.94295;-60.64598;39.8;29.6
20211011_191820.0;1.259;-0.673;8.088;-0.015;0.058;0.030;3.7;-20.494;6.900;-55.406;5.0;-32.94306;-60.64602;40.0;32.2
20211011_191820.5;1.556;-0.860;9.322;-0.105;0.011;0.015;5.5;-19.894;6.563;-53.719;5.0;-32.94306;-60.64602;40.0;32.2
20211011_191821.0;0.957;-0.915;9.951;0.024;0.021;0.017;8.2;-22.725;5.044;-51.638;5.0;-32.94315;-60.64602;39.2;33.4
20211011_191821.5;0.375;-0.980;9.679;0.001;0.046;0.020;10.2;-19.425;4.988;-53.719;5.0;-32.94315;-60.64602;39.2;33.4
20211011_191822.0;-0.202;-0.913;9.319;-0.055;-0.066;-0.021;11.3;-21.038;6.281;-54.769;5.0;-32.94325;-60.64604;37.3;33.3
20211011_191822.5;-0.018;-0.575;7.702;0.017;0.058;0.015;11.3;-19.894;6.244;-53.250;5.0;-32.94325;-60.64604;37.3;33.3
20211011_191823.0;0.238;-1.689;9.748;-0.003;0.001;0.003;12.6;-21.525;8.025;-53.363;5.0;-32.94336;-60.64604;37.0;34.1
20211011_191823.5;0.552;-0.614;9.171;0.015;0.019;-0.002;12.6;-19.388;8.775;-53.119;5.0;-32.94336;-60.64604;37.0;34.1
20211011_191824.0;0.634;-0.376;9.449;-0.023;0.003;-0.002;12.6;-18.338;6.863;-55.781;5.0;-32.94346;-60.64608;36.1;35.8
20211011_191824.5;0.426;-1.634;9.712;0.054;0.013;-0.003;12.6;-17.888;6.375;-52.369;5.0;-32.94346;-60.64608;36.1;35.8
20211011_191825.0;-1.108;-1.790;4.708;-0.385;-0.095;-0.084;12.6;-20.494;6.900;-54.638;5.0;-32.94354;-60.64611;36.6;36.6
20211011_191825.5;-0.511;-0.764;8.953;-0.132;-0.033;-0.018;12.6;-23.325;6.150;-53.006;5.0;-32.94354;-60.64611;36.6;36.6
20211011_191826.0;0.356;-0.860;11.152;0.052;0.044;0.021;10.1;-19.481;7.031;-53.269;5.0;-32.94363;-60.64613;36.8;36.9
20211011_191826.5;-0.379;-0.901;10.141;0.046;-0.023;-0.026;6.5;-19.350;7.200;-55.444;5.0;-32.94363;-60.64613;36.8;36.9
20211011_191827.0;0.147;-1.162;10.326;0.009;-0.011;-0.005;4.7;-19.050;6.863;-54.975;5.0;-32.94372;-60.64616;37.0;37.4
20211011_191827.5;-0.049;-0.740;9.530;0.002;-0.034;-0.029;2.7;-20.456;5.625;-54.638;5.0;-32.94372;-60.64616;37.0;37.4
20211011_191828.0;-0.020;-0.640;8.704;0.025;0.023;0.018;1.6;-19.500;7.819;-53.738;5.0;-32.94380;-60.64618;37.8;36.8
20211011_191828.5;0.900;-1.395;9.767;0.039;0.026;-0.005;1.9;-20.756;6.431;-54.169;5.0;-32.94380;-60.64618;37.8;36.8
20211011_191829.0;0.524;-1.792;11.015;0.076;-0.010;-0.013;1.5;-20.325;6.263;-52.931;5.0;-32.94388;-60.64621;39.0;36.1
20211011_191829.5;1.048;-1.428;11.363;0.176;0.054;0.025;0.9;-21.319;5.794;-53.681;5.0;-32.94388;-60.64621;39.0;36.1
20211011_191830.0;-0.190;-0.870;8.797;0.011;-0.017;-0.010;1.8;-21.731;5.025;-53.981;5.0;-32.94397;-60.64623;38.7;35.5
20211011_191830.5;0.066;-0.877;9.808;-0.009;-0.018;-0.006;5.6;-20.475;6.413;-54.169;5.0;-32.94397;-60.64623;38.7;35.5
20211011_191831.0;0.639;-0.989;10.333;0.033;0.017;0.013;7.9;-22.200;6.450;-54.600;5.0;-32.94405;-60.64626;38.4;34.8
20211011_191831.5;0.138;-1.231;9.233;-0.043;-0.025;-0.021;9.1;-20.794;7.538;-54.938;5.0;-32.94405;-60.64626;38.4;34.8
20211011_191832.0;1.230;-1.919;10.242;-0.065;0.007;0.038;10.2;-20.981;4.369;-55.556;5.0;-32.94413;-60.64629;38.5;33.0
20211011_191833.0;-0.363;-1.519;9.082;0.063;0.033;0.031;11.3;-19.913;7.050;-55.275;5.0;-32.94413;-60.64629;38.5;33.0
20211011_191833.5;-0.597;-0.870;9.549;0.009;0.005;0.015;11.3;-19.875;5.775;-55.275;5.0;-32.94423;-60.64630;41.9;32.6
20211011_191834.0;0.150;-0.546;10.069;0.019;0.022;-0.018;9.9;-22.238;7.556;-54.131;5.0;-32.94423;-60.64630;41.9;32.6
20211011_191834.5;0.639;-1.262;10.127;0.013;-0.013;0.004;7.9;-21.900;6.131;-53.363;5.0;-32.94432;-60.64632;42.0;31.9
20211011_191835.0;0.667;-1.176;9.992;0.017;0.014;-0.004;7.9;-20.588;5.475;-54.788;5.0;-32.94432;-60.64632;42.0;31.9
20211011_191835.5;0.507;-1.431;10.045;0.002;-0.015;0.003;8.9;-20.588;5.475;-55.256;5.0;-32.94440;-60.64634;40.3;31.2
20211011_191836.0;0.193;-1.066;9.597;0.013;0.040;0.003;9.9;-21.225;7.219;-55.706;5.0;-32.94440;-60.64634;40.3;31.2
20211011_191836.5;-0.195;-1.378;8.929;-0.006;-0.019;-0.014;11.1;-22.238;7.556;-54.600;5.0;-32.94448;-60.64637;39.9;30.5
20211011_191837.0;0.619;-0.839;9.518;0.018;0.014;0.004;11.1;-20.494;7.519;-53.081;5.0;-32.94448;-60.64637;39.9;30.5
20211011_191837.5;0.734;-1.320;8.969;-0.014;0.011;0.018;11.1;-21.338;6.281;-54.450;5.0;-32.94458;-60.64638;41.5;30.6
20211011_191838.0;-1.022;-0.961;9.370;-0.000;0.004;-0.004;10.0;-24.038;5.700;-55.331;5.0;-32.94458;-60.64638;41.5;30.6
20211011_191838.5;0.272;-1.359;9.817;0.021;0.023;0.006;7.7;-17.156;6.038;-50.363;5.0;-32.94464;-60.64639;39.6;29.2
20211011_191839.0;0.221;-1.071;9.681;0.030;0.011;0.005;4.3;-21.394;8.644;-54.469;5.0;-32.94464;-60.64639;39.6;29.2
20211011_191839.5;1.889;-0.420;9.844;0.026;-0.048;-0.005;3.5;-22.069;7.388;-52.425;5.0;-32.94472;-60.64641;39.1;29.3
20211011_191840.0;0.440;-1.238;9.140;-0.034;-0.017;0.002;4.0;-23.625;6.150;-54.563;5.0;-32.94472;-60.64641;39.1;29.3
20211011_191840.5;0.260;-0.992;10.103;0.003;0.019;0.012;5.9;-20.663;8.156;-51.675;5.0;-32.94479;-60.64643;39.0;29.1
20211011_191841.0;0.684;-1.684;9.896;0.054;0.068;0.019;7.9;-21.169;10.538;-55.556;5.0;-32.94479;-60.64643;39.0;29.1
20211011_191841.5;-0.224;-0.848;8.445;-0.015;-0.073;-0.029;10.2;-20.719;4.838;-54.169;5.0;-32.94486;-60.64644;37.9;28.3
20211011_191842.0;-0.061;-0.286;8.546;-0.172;-0.048;-0.011;11.4;-19.744;6.413;-53.419;5.0;-32.94486;-60.64644;37.9;28.3
20211011_191842.5;-0.277;-0.757;9.669;-0.040;-0.051;0.002;11.4;-22.800;7.406;-52.875;5.0;-32.94493;-60.64647;39.9;28.9
20211011_191843.0;-0.023;-0.970;9.877;0.026;-0.083;-0.019;10.1;-20.756;6.431;-54.169;5.0;-32.94493;-60.64647;39.9;28.9
20211011_191843.5;0.940;-1.375;9.698;-0.083;-0.065;-0.006;8.0;-19.575;10.200;-53.269;5.0;-32.94500;-60.64647;38.4;28.7
20211011_191844.0;-0.286;-0.590;8.723;-0.010;-0.018;0.003;8.0;-19.519;8.138;-55.275;5.0;-32.94500;-60.64647;38.4;28.7
20211011_191844.5;0.102;-1.092;9.626;-0.017;0.015;-0.002;8.0;-19.781;7.200;-54.188;5.0;-32.94508;-60.64648;37.4;27.8
20211011_191845.0;0.619;-0.599;9.207;0.007;0.035;0.001;8.9;-19.950;7.838;-55.575;5.0;-32.94508;-60.64648;37.4;27.8
20211011_191845.5;-0.619;-0.767;9.523;-0.006;-0.002;-0.009;9.9;-20.738;5.644;-54.619;5.0;-32.94516;-60.64649;38.2;27.1
20211011_191846.0;0.142;-1.138;9.901;0.009;-0.018;-0.001;9.9;-21.750;5.813;-54.750;5.0;-32.94516;-60.64649;38.2;27.1
20211011_191846.5;0.411;-1.443;9.492;-0.023;0.017;0.007;9.9;-18.769;7.331;-54.056;5.0;-32.94523;-60.64651;38.6;26.6
20211011_191847.0;0.397;-1.155;9.516;-0.049;-0.030;0.004;11.1;-19.800;7.519;-55.425;5.0;-32.94523;-60.64651;38.6;26.6
20211011_191847.5;-0.631;-1.246;10.558;-0.084;0.011;0.006;12.6;-22.200;6.919;-53.344;5.0;-32.94530;-60.64653;38.6;25.6
20211011_191848.0;0.461;-0.879;10.833;-0.017;0.014;0.032;14.1;-19.369;7.988;-54.656;5.0;-32.94530;-60.64653;38.6;25.6
20211011_191848.5;-0.468;-0.851;9.346;-0.014;-0.005;0.005;14.1;-19.031;6.394;-54.206;5.0;-32.94537;-60.64654;38.3;25.2
20211011_191849.0;0.737;-0.736;9.626;-0.014;-0.006;0.002;12.7;-21.206;7.219;-53.381;5.0;-32.94537;-60.64654;38.3;25.2
20211011_191849.5;0.821;-0.793;9.310;0.007;0.035;0.005;11.3;-21.019;5.794;-53.231;5.0;-32.94543;-60.64655;39.7;25.3
20211011_191850.0;0.164;-0.953;9.770;-0.024;-0.011;0.010;8.8;-21.056;6.581;-52.913;5.0;-32.94543;-60.64655;39.7;25.3
20211011_191850.5;0.133;-1.004;9.817;0.001;-0.017;-0.007;7.1;-21.225;7.538;-55.706;5.0;-32.94548;-60.64656;38.1;25.2
20211011_191851.0;0.378;-1.076;10.237;0.011;-0.037;-0.028;5.6;-20.081;7.988;-54.188;5.0;-32.94548;-60.64656;38.1;25.2
20211011_191851.5;-0.068;-1.262;9.693;0.021;0.006;0.002;4.1;-21.263;8.794;-53.063;5.0;-32.94554;-60.64658;39.7;23.6
20211011_191852.0;0.281;-1.375;9.157;-0.001;-0.001;-0.005;4.7;-19.725;5.625;-54.956;5.0;-32.94554;-60.64658;39.7;23.6
20211011_191852.5;0.090;-1.116;9.564;0.002;-0.003;-0.013;5.3;-20.644;7.050;-54.788;5.0;-32.94561;-60.64659;40.4;23.1
20211011_191853.0;-0.140;-1.135;10.182;0.009;-0.031;-0.019;4.6;-19.706;4.838;-54.956;5.0;-32.94561;-60.64659;40.4;23.1
20211011_191853.5;0.347;-1.375;9.796;-0.061;-0.076;-0.016;2.9;-18.431;5.438;-54.056;5.0;-32.94568;-60.64659;38.2;23.1
20211011_191854.0;0.433;-0.604;9.894;0.005;0.009;-0.000;2.6;-19.894;6.563;-54.019;5.0;-32.94568;-60.64659;38.2;23.1
20211011_191854.5;0.238;-0.616;9.889;-0.007;-0.003;0.005;3.7;-19.350;7.500;-54.206;5.0;-32.94573;-60.64660;38.0;22.8
20211011_191855.0;0.051;-0.252;9.525;-0.010;-0.014;0.002;4.2;-20.381;7.838;-54.488;5.0;-32.94573;-60.64660;38.0;22.8
20211011_191855.5;0.354;-0.546;9.913;-0.003;-0.013;-0.001;3.8;-20.363;7.838;-53.250;5.0;-32.94579;-60.64662;38.1;24.2
20211011_191856.0;0.821;-1.001;9.607;-0.010;0.001;0.012;4.3;-20.794;7.538;-53.381;5.0;-32.94579;-60.64662;38.1;24.2
20211011_191856.5;0.660;-0.863;10.335;0.004;-0.009;0.001;4.9;-20.438;5.306;-54.638;5.0;-32.94584;-60.64663;38.7;24.6
20211011_191857.0;-0.123;-0.458;9.044;-0.052;0.050;0.017;6.2;-18.469;6.544;-52.969;5.0;-32.94584;-60.64663;38.7;24.6
20211011_191857.5;0.409;-0.839;10.462;-0.046;-0.001;0.001;8.0;-20.306;5.794;-53.700;5.0;-32.94591;-60.64664;38.5;25.0
20211011_191858.0;-0.116;-0.772;10.400;0.049;-0.016;0.009;10.1;-20.344;7.050;-54.019;5.0;-32.94591;-60.64664;38.5;25.0
20211011_191858.5;0.042;-1.179;9.176;-0.098;-0.045;0.012;13.5;-23.963;3.319;-49.894;5.0;-32.94599;-60.64666;38.2;26.7
20211011_191859.0;0.378;-0.664;9.044;-0.025;-0.009;0.005;15.4;-18.956;3.713;-54.975;5.0;-32.94599;-60.64666;38.2;26.7
20211011_191859.5;-0.071;-0.010;9.954;0.044;-0.068;-0.007;17.3;-17.569;5.588;-52.369;5.0;-32.94606;-60.64667;37.3;27.6
20211011_191900.0;0.682;-1.006;10.558;0.053;0.024;-0.001;17.3;-21.413;8.644;-56.325;5.0;-32.94606;-60.64667;37.3;27.6
20211011_191900.5;0.035;-1.255;9.640;-0.000;0.038;0.015;17.3;-20.063;6.881;-54.956;5.0;-32.94613;-60.64669;37.1;29.2
20211011_191901.0;0.080;-0.712;9.370;-0.018;0.004;0.007;15.5;-18.656;8.288;-54.994;5.0;-32.94613;-60.64669;37.1;29.2
20211011_191901.5;0.209;-0.841;9.779;0.002;-0.003;0.007;12.0;-20.569;9.581;-54.956;5.0;-32.94621;-60.64670;37.4;29.6
20211011_191902.0;0.025;-0.829;9.193;0.007;-0.014;0.003;12.0;-20.044;6.881;-51.544;5.0;-32.94621;-60.64670;37.4;29.6
20211011_191902.5;-0.135;-1.123;9.492;-0.008;-0.003;0.009;12.0;-21.338;6.600;-52.444;5.0;-32.94629;-60.64672;38.4;30.3
20211011_191903.0;0.524;-1.279;9.011;-0.006;-0.021;-0.002;10.8;-20.288;4.988;-54.788;5.0;-32.94629;-60.64672;38.4;30.3
20211011_191903.5;0.773;-0.968;9.537;-0.020;0.040;0.017;10.8;-20.644;7.369;-54.469;5.0;-32.94635;-60.64672;40.7;29.2
20211011_191904.0;-0.054;-0.910;10.038;0.002;0.006;-0.004;10.8;-22.500;6.619;-55.519;5.0;-32.94635;-60.64672;40.7;29.2
20211011_191904.5;-0.042;-1.013;9.114;0.010;-0.015;-0.001;10.8;-23.513;7.106;-53.944;5.0;-32.94644;-60.64675;38.0;29.3
20211011_191905.0;0.588;-0.365;9.779;-0.030;0.026;0.015;10.8;-22.238;7.556;-54.900;5.0;-32.94644;-60.64675;38.0;29.3
20211011_191905.5;-0.209;-0.925;10.493;0.185;-0.013;0.001;10.8;-21.788;7.388;-55.219;5.0;-32.94650;-60.64676;37.3;28.5
20211011_191906.0;0.426;-0.853;10.016;0.064;-0.029;-0.005;10.8;-22.425;4.725;-53.194;5.0;-32.94650;-60.64676;37.3;28.5
20211011_191906.5;0.703;-0.740;8.914;0.047;-0.014;-0.008;10.8;-21.281;5.006;-53.213;5.0;-32.94656;-60.64678;36.3;29.0
20211011_191907.0;0.653;-0.031;6.591;0.042;0.013;-0.007;10.8;-21.113;8.644;-53.700;5.0;-32.94656;-60.64678;36.3;29.0
20211011_191907.5;0.550;-1.210;9.099;0.033;0.046;0.007;9.7;-21.075;7.369;-52.913;5.0;-32.94664;-60.64680;35.3;30.5
20211011_191908.0;0.174;-0.693;9.178;0.016;0.060;0.005;9.7;-21.900;6.131;-53.831;5.0;-32.94664;-60.64680;35.3;30.5
20211011_191908.5;0.102;-0.858;9.975;-0.015;-0.024;-0.023;9.7;-19.331;7.181;-51.563;5.0;-32.94673;-60.64682;36.1;30.4
20211011_191909.0;0.775;-1.109;9.817;-0.008;-0.002;0.015;9.7;-19.913;6.563;-54.488;5.0;-32.94673;-60.64682;36.1;30.4
20211011_191909.5;1.199;-2.113;10.515;-0.023;-0.057;-0.015;9.7;-20.588;5.794;-52.931;5.0;-32.94681;-60.64683;35.7;30.1
20211011_191910.0;-0.061;-1.191;9.755;-0.057;-0.046;-0.040;9.7;-19.031;6.075;-53.888;5.0;-32.94681;-60.64683;35.7;30.1
20211011_191910.5;0.265;-1.308;9.566;0.005;-0.007;-0.006;9.7;-19.350;7.500;-51.094;5.0;-32.94688;-60.64685;34.6;29.5
20211011_191911.0;0.533;-1.047;9.530;0.014;0.008;-0.003;10.8;-19.350;7.500;-54.206;5.0;-32.94688;-60.64685;34.6;29.5
20211011_191911.5;0.545;-0.944;10.057;0.046;-0.028;-0.034;9.5;-20.325;6.263;-54.788;5.0;-32.94696;-60.64687;35.1;28.8
20211011_191912.0;0.238;-1.030;9.633;0.031;0.001;0.002;6.1;-19.988;4.519;-54.638;5.0;-32.94696;-60.64687;35.1;28.8
20211011_191912.5;0.397;-1.150;9.547;0.029;-0.001;-0.000;3.6;-20.063;6.881;-54.188;5.0;-32.94704;-60.64689;35.7;28.7
20211011_191913.0;0.059;-0.879;9.777;0.006;-0.013;-0.015;2.1;-21.038;6.281;-54.469;5.0;-32.94704;-60.64689;35.7;28.7
20211011_191913.5;0.804;-0.609;9.779;-0.009;0.047;0.004;1.3;-21.469;6.113;-53.363;5.0;-32.94711;-60.64690;35.7;28.3
20211011_191914.0;0.059;-0.958;9.662;0.002;-0.001;-0.000;0.7;-21.900;6.131;-53.363;5.0;-32.94711;-60.64690;35.7;28.3
20211011_191914.5;0.306;-1.340;9.963;0.021;-0.027;0.007;0.0;-20.475;6.413;-54.638;5.0;-32.94718;-60.64692;35.7;28.7
20211011_191915.0;0.049;-0.530;9.511;0.004;0.023;0.009;1.1;-21.300;5.494;-54.450;5.0;-32.94718;-60.64692;35.7;28.7
20211011_191915.5;0.085;-0.975;9.973;-0.019;-0.034;-0.001;1.5;-19.144;5.456;-52.950;5.0;-32.94725;-60.64693;35.2;28.1
20211011_191916.0;0.411;-0.501;9.533;-0.009;0.006;0.011;0.8;-19.069;7.181;-55.444;5.0;-32.94725;-60.64693;35.2;28.1
20211011_191916.5;0.356;-1.030;10.515;-0.019;-0.015;0.012;1.5;-21.938;7.556;-54.600;5.0;-32.94732;-60.64694;35.3;28.1
20211011_191917.0;0.102;-0.618;9.463;-0.005;0.037;0.009;4.0;-21.206;6.900;-52.294;5.0;-32.94732;-60.64694;35.3;28.1
20211011_191917.5;0.157;-0.463;10.074;-0.005;-0.021;-0.002;7.0;-22.819;7.875;-55.819;5.0;-32.94739;-60.64696;35.2;28.6
20211011_191918.0;0.476;-0.403;9.861;0.052;0.009;0.001;9.3;-19.444;5.775;-51.713;5.0;-32.94748;-60.64699;36.3;31.3
20211011_191918.5;0.469;-0.376;9.600;0.035;0.048;0.011;10.4;-20.306;5.794;-55.875;5.0;-32.94748;-60.64699;36.3;31.3
20211011_191919.0;0.653;-0.211;8.854;-0.006;0.025;0.010;10.4;-20.288;4.688;-55.256;5.0;-32.94755;-60.64702;39.4;32.4
20211011_191919.5;0.023;-0.214;9.408;-0.067;-0.024;-0.011;10.4;-18.994;4.819;-55.763;5.0;-32.94755;-60.64702;39.4;32.4
20211011_191920.0;0.286;-0.357;10.725;0.024;0.012;0.009;9.4;-18.731;5.756;-52.500;5.0;-32.94763;-60.64704;39.2;35.5
20211011_191920.5;-0.341;-0.661;10.323;0.003;-0.042;-0.014;7.5;-20.569;9.581;-54.956;5.0;-32.94763;-60.64704;39.2;35.5
20211011_191921.0;-0.123;-1.183;10.127;-0.037;-0.009;0.004;7.5;-19.781;7.200;-54.656;5.0;-32.94770;-60.64707;39.9;36.4
20211011_191921.5;0.294;-1.742;10.807;0.001;-0.008;-0.004;7.5;-20.250;3.881;-54.019;5.0;-32.94770;-60.64707;39.9;36.4
20211011_191922.0;0.200;-1.308;10.122;-0.001;0.014;0.005;6.7;-18.319;6.394;-56.231;5.0;-32.94779;-60.64709;40.2;36.3
20211011_191922.5;0.130;-1.310;9.920;-0.003;-0.008;-0.007;5.1;-20.794;7.538;-54.938;5.0;-32.94779;-60.64709;40.2;36.3
20211011_191923.0;0.691;-1.361;9.748;0.013;0.045;0.004;3.3;-22.200;6.450;-55.369;5.0;-32.94788;-60.64711;41.3;34.3
20211011_191923.5;0.359;-1.262;9.324;-0.021;-0.040;0.016;2.6;-20.831;8.794;-54.938;5.0;-32.94788;-60.64711;41.3;34.3
20211011_191924.0;0.442;-1.217;9.367;0.001;-0.000;-0.003;3.0;-23.550;8.213;-54.713;5.0;-32.94796;-60.64713;41.3;32.8
20211011_191924.5;0.519;-1.229;9.607;0.019;0.003;-0.019;5.9;-23.550;8.213;-55.500;5.0;-32.94796;-60.64713;41.3;32.8
20211011_191925.0;0.047;-1.272;10.115;-0.017;-0.005;-0.005;6.8;-23.344;6.469;-54.881;5.0;-32.94804;-60.64715;40.9;31.3
20211011_191925.5;0.277;-1.200;9.425;-0.021;-0.027;-0.007;5.6;-23.494;6.319;-56.588;5.0;-32.94804;-60.64715;40.9;31.3
20211011_191926.0;0.555;-1.157;10.002;-0.023;-0.010;-0.005;4.5;-20.606;5.794;-55.256;5.0;-32.94811;-60.64716;41.7;30.1
20211011_191926.5;1.220;-1.835;10.584;-0.024;0.054;-0.010;3.6;-20.325;6.581;-54.488;5.0;-32.94811;-60.64716;41.7;30.1
20211011_191927.0;-0.655;-1.181;9.643;-0.067;0.004;-0.041;2.1;-20.794;7.538;-56.494;5.0;-32.94818;-60.64719;39.4;29.8
20211011_191927.5;1.599;-0.000;8.349;-0.025;0.064;-0.003;1.2;-19.369;7.988;-52.650;5.0;-32.94818;-60.64719;39.4;29.8
20211011_191928.0;0.959;-0.089;9.588;0.009;0.016;-0.027;0.7;-19.538;8.925;-53.269;5.0;-32.94824;-60.64721;39.2;28.2
20211011_191928.5;1.458;-0.305;10.045;0.000;0.019;-0.017;0.0;-21.356;7.388;-53.213;5.0;-32.94824;-60.64721;39.2;28.2
20211011_191929.0;0.114;-0.886;9.669;0.003;-0.005;0.008;1.4;-19.763;6.881;-52.331;5.0;-32.94831;-60.64724;41.1;29.3
20211011_191929.5;-0.085;-0.542;9.707;-0.006;0.012;0.013;2.4;-19.331;6.881;-52.331;5.0;-32.94831;-60.64724;41.1;29.3
20211011_191930.0;-0.516;-0.776;9.343;-0.006;0.007;0.019;3.0;-19.913;7.050;-54.806;5.0;-32.94839;-60.64728;40.1;30.5
20211011_191930.5;-0.049;-0.487;9.659;0.009;-0.009;0.007;3.0;-20.419;4.519;-53.381;5.0;-32.94839;-60.64728;40.1;30.5
20211011_191931.0;-0.154;-0.254;9.461;-0.003;-0.018;0.010;4.6;-19.313;6.075;-51.863;5.0;-32.94850;-60.64732;36.2;32.8
20211011_191931.5;0.418;-1.035;10.467;0.000;0.023;0.008;6.4;-20.663;8.156;-52.931;5.0;-32.94850;-60.64732;36.2;32.8
20211011_191932.0;0.248;-0.640;9.904;-0.078;0.092;0.016;9.6;-21.731;5.494;-54.450;5.0;-32.94858;-60.64737;37.5;33.9
20211011_191932.5;-0.219;-0.855;9.085;-0.087;-0.009;0.012;11.0;-21.731;5.025;-53.981;5.0;-32.94858;-60.64737;37.5;33.9
20211011_191933.0;0.063;-0.252;9.355;0.016;0.065;0.017;12.2;-21.038;5.794;-54.769;5.0;-32.94868;-60.64740;36.8;35.9
20211011_191933.5;-0.324;-0.376;9.983;0.035;-0.057;-0.002;12.2;-21.319;5.794;-52.444;5.0;-32.94868;-60.64740;36.8;35.9
20211011_191934.0;0.320;-0.329;9.564;-0.031;0.021;0.008;17.0;-21.075;7.388;-55.856;5.0;-32.94876;-60.64742;34.3;38.6
20211011_191935.0;-0.226;-0.582;8.960;-0.018;0.003;-0.002;12.7;-22.463;5.831;-54.431;5.0;-32.94876;-60.64742;34.3;38.6
20211011_191935.5;0.097;-1.114;9.542;0.010;-0.018;0.004;8.9;-20.625;7.050;-53.700;5.0;-32.94883;-60.64744;31.9;39.3
20211011_191936.0;0.466;-1.191;9.992;-0.003;0.005;0.002;5.4;-22.631;6.450;-52.575;5.0;-32.94883;-60.64744;31.9;39.3
20211011_191936.5;0.318;-0.602;9.856;0.023;0.007;-0.013;4.9;-20.606;6.263;-54.469;5.0;-32.94890;-60.64746;28.2;38.2
20211011_191937.0;-0.368;-0.807;9.698;0.010;0.002;-0.003;4.9;-21.488;6.919;-53.831;5.0;-32.94890;-60.64746;28.2;38.2
20211011_191937.5;-0.437;-0.932;9.861;0.009;-0.013;-0.004;12.7;-21.375;7.856;-52.444;5.0;-32.94899;-60.64749;29.1;38.1
20211011_191938.0;0.229;-1.183;9.401;-0.057;-0.029;-0.005;11.3;-21.150;5.325;-53.381;5.0;-32.94899;-60.64749;29.1;38.1
20211011_191938.5;-0.013;-1.037;8.859;-0.136;0.052;0.027;11.3;-19.913;7.050;-52.950;5.0;-32.94907;-60.64751;31.2;37.0
20211011_191939.0;0.416;-1.171;10.199;0.009;0.006;-0.009;11.3;-22.631;6.938;-53.344;5.0;-32.94907;-60.64751;31.2;37.0
20211011_191939.5;0.209;-1.423;10.522;0.036;-0.012;0.004;8.9;-21.506;7.538;-53.363;5.0;-32.94918;-60.64754;31.2;36.4
20211011_191940.0;0.018;-1.272;9.813;0.013;-0.013;-0.003;13.0;-20.794;7.538;-53.081;5.0;-32.94918;-60.64754;31.2;36.4
20211011_191940.5;-0.164;-0.793;9.647;-0.005;0.036;-0.001;10.4;-20.569;9.581;-53.400;5.0;-32.94927;-60.64756;31.8;36.0
20211011_191941.0;-0.171;-0.853;9.214;0.008;0.005;-0.006;9.1;-19.763;6.413;-53.869;5.0;-32.94927;-60.64756;31.8;36.0
20211011_191941.5;-0.439;-1.119;10.591;0.022;0.011;0.031;9.1;-20.325;6.263;-53.700;5.0;-32.94937;-60.64758;32.2;36.5
20211011_191942.0;-0.229;-0.388;9.465;-0.007;0.009;0.022;10.2;-21.488;7.219;-52.594;5.0;-32.94937;-60.64758;32.2;36.5
20211011_191942.5;-0.353;-0.530;9.858;0.007;-0.029;-0.010;8.9;-19.163;5.456;-55.294;5.0;-32.94946;-60.64759;32.3;37.5
20211011_191943.0;-0.284;-0.728;9.487;0.021;-0.004;-0.005;12.0;-21.525;8.025;-55.388;5.0;-32.94946;-60.64759;32.3;37.5
20211011_191943.5;0.073;-1.011;9.959;0.011;-0.012;0.007;7.4;-22.931;6.938;-54.881;5.0;-32.94956;-60.64762;33.0;38.4
20211011_191944.0;0.174;-0.898;9.343;0.007;0.013;-0.000;5.0;-19.388;8.306;-54.206;5.0;-32.94956;-60.64762;33.0;38.4
20211011_191944.5;-0.178;-1.162;9.971;0.007;-0.016;0.001;2.9;-21.056;6.581;-55.238;5.0;-32.94965;-60.64765;32.2;37.6
20211011_191945.0;0.028;-1.157;9.726;0.019;0.002;0.016;3.3;-18.338;7.181;-54.994;5.0;-32.94965;-60.64765;32.2;37.6
